PetId,Species,Breed,Premium,Deductible,Age,AmtClaimsYr1,AmtClaimsYr2,AvgClaimsYr1,AvgClaimsYr2,NumClaimsYr1,NumClaimsYr2,AmtClaimsTotal,AvgClaimsTotal,NumClaimsTotal,YrsWithClaims
37981,Dog,Labrador Retriever,83.65,200,0,2448.17,77.97,408.0283333,77.97,6,1,2526.14,485.9983333,7,2
37982,Dog,Mixed Breed Medium,79.47,200,0,1095.38,370.83,219.076,370.83,5,1,1466.21,589.906,6,2
37983,Cat,Domestic Shorthair,35.56,250,0,0,0,0,0,0,0,0,0,0,0
37984,Cat,Mixed Breed,19.59,1000,1,118.1,0,118.1,0,1,0,118.1,118.1,1,1
37985,Dog,Pembroke Welsh Corgi,55.02,700,0,0,0,0,0,0,0,0,0,0,0
37986,Dog,Miniature Goldendoodle,26.45,700,0,0,0,0,0,0,0,0,0,0,0
37987,Dog,Mixed Breed Large,120.81,100,2,0,0,0,0,0,0,0,0,0,0
37988,Cat,Domestic Longhair,39.84,200,1,120.5,0,60.25,0,2,0,120.5,60.25,2,1
37989,Dog,Double Doodle,61.72,500,0,104.7,0,104.7,0,1,0,104.7,104.7,1,1
37990,Dog,Weimaraner,126.17,200,0,529.49,0,132.3725,0,4,0,529.49,132.3725,4,1
37991,Dog,Siberian Husky,40.23,200,0,393.95,0,196.975,0,2,0,393.95,196.975,2,1
37992,Dog,Great Dane,86.9,1000,4,0,1633.1,0,408.275,0,4,1633.1,408.275,4,1
37993,Dog,Alaskan Klee Kai,151.25,100,0,1447.74,14.47,144.774,14.47,10,1,1462.21,159.244,11,2
37994,Cat,Domestic Shorthair,25.97,250,0,141.36,0,141.36,0,1,0,141.36,141.36,1,1
37995,Dog,Mixed Breed Small,47.98,1000,0,8299.6,0,2766.533333,0,3,0,8299.6,2766.533333,3,1
37996,Cat,Russian Blue,67.86,150,3,322.85,798.16,322.85,266.0533333,1,3,1121.01,588.9033333,4,2
37997,Cat,Domestic Shorthair,46.5,400,2,0,0,0,0,0,0,0,0,0,0
37998,Cat,Domestic Shorthair,33.9,500,0,0,0,0,0,0,0,0,0,0,0
37999,Dog,Gordon Setter,46.54,700,1,1462.41,0,365.6025,0,4,0,1462.41,365.6025,4,1
38000,Dog,Labrador Retriever,64.78,250,0,0,413.72,0,413.72,0,1,413.72,413.72,1,1
38001,Cat,Mixed Breed,46.69,1000,11,2574.06,51.2,1287.03,51.2,2,1,2625.26,1338.23,3,2
38002,Dog,Miniature Australian Shepherd,25.01,1000,1,0,0,0,0,0,0,0,0,0,0
38003,Dog,Goldendoodle,31.59,500,1,0,0,0,0,0,0,0,0,0,0
38004,Dog,Puggle,78.12,300,0,0,0,0,0,0,0,0,0,0,0
38005,Dog,Yorkshire Terrier,48.27,1000,7,0,0,0,0,0,0,0,0,0,0
38006,Dog,Mixed Breed Large,82.75,200,2,0,0,0,0,0,0,0,0,0,0
38007,Dog,Labrador Retriever,85.09,200,3,238.34,0,238.34,0,1,0,238.34,238.34,1,1
38008,Dog,Mixed Breed Medium,47.73,200,0,0,256.51,0,256.51,0,1,256.51,256.51,1,1
38009,Dog,Golden Retriever,49.28,750,0,410.5,0,410.5,0,1,0,410.5,410.5,1,1
38010,Dog,Golden Retriever,29.14,1000,0,0,0,0,0,0,0,0,0,0,0
38011,Dog,Mixed Breed Large,30.45,1000,0,0,0,0,0,0,0,0,0,0,0
38012,Dog,Goldendoodle,190.17,200,8,0,11458.17,0,763.878,0,15,11458.17,763.878,15,1
38013,Cat,Devon Rex,26.7,150,0,260.54,0,130.27,0,2,0,260.54,130.27,2,1
38014,Dog,Mixed Breed Small,53.45,1000,3,863.12,0,172.624,0,5,0,863.12,172.624,5,1
38015,Dog,Maltipoo,43.69,750,0,615.03,1141.47,205.01,570.735,3,2,1756.5,775.745,5,2
38016,Dog,Great Dane,79.18,400,0,1586.56,1723.96,793.28,191.5511111,2,9,3310.52,984.8311111,11,2
38017,Dog,Mixed Breed Small,46.97,1000,3,0,213.69,0,106.845,0,2,213.69,106.845,2,1
38018,Cat,Domestic Shorthair,40.57,500,0,0,0,0,0,0,0,0,0,0,0
38019,Dog,Mixed Breed Medium,63.91,500,2,0,0,0,0,0,0,0,0,0,0
38020,Dog,Australian Cattle Dog,57.01,1000,0,574,0,191.3333333,0,3,0,574,191.3333333,3,1
38021,Dog,German Shepherd,106.63,250,0,4607.65,470.38,511.9611111,156.7933333,9,3,5078.03,668.7544444,12,2
38022,Dog,Mixed Breed Large,89.43,700,0,0,256.61,0,256.61,0,1,256.61,256.61,1,1
38023,Dog,Shih Tzu,41.6,200,0,0,0,0,0,0,0,0,0,0,0
38024,Dog,Papillon,49.2,350,1,566.16,619.55,188.72,309.775,3,2,1185.71,498.495,5,2
38025,Cat,Domestic Shorthair,51.55,200,3,725.98,0,145.196,0,5,0,725.98,145.196,5,1
38026,Dog,Maltese,54.63,700,1,176.03,0,176.03,0,1,0,176.03,176.03,1,1
38027,Dog,German Shorthaired Pointer,44.28,1000,0,0,0,0,0,0,0,0,0,0,0
38028,Dog,Boxer,82.07,500,0,2189.94,0,2189.94,0,1,0,2189.94,2189.94,1,1
38029,Dog,Morkie,77.33,200,5,0,0,0,0,0,0,0,0,0,0
38030,Dog,Long Haired Chihuahua,58.66,700,2,0,0,0,0,0,0,0,0,0,0
38031,Dog,Goldendoodle,38.43,1000,0,0,0,0,0,0,0,0,0,0,0
38032,Dog,Olde English Bulldog,48.82,1000,0,2884.13,3674.36,1442.065,612.3933333,2,6,6558.49,2054.458333,8,2
38033,Dog,Labrador Retriever,245.82,250,10,1839.13,1812.52,306.5216667,604.1733333,6,3,3651.65,910.695,9,2
38034,Cat,Domestic Shorthair,32.57,200,0,0,0,0,0,0,0,0,0,0,0
38035,Dog,Great Dane,80.14,700,0,0,0,0,0,0,0,0,0,0,0
38036,Cat,Domestic Shorthair,46.91,200,0,0,0,0,0,0,0,0,0,0,0
38037,Dog,Norwegian Buhund,57.89,1000,4,0,0,0,0,0,0,0,0,0,0
38038,Dog,Italian Greyhound,86.41,700,7,0,0,0,0,0,0,0,0,0,0
38039,Cat,Mixed Breed,39.82,200,5,0,0,0,0,0,0,0,0,0,0
38040,Dog,Biewer,40.74,1000,3,0,0,0,0,0,0,0,0,0,0
38041,Dog,Vizsla,67.2,500,4,0,0,0,0,0,0,0,0,0,0
38042,Dog,Pyrenean Mountain Dog Great Pyrenees ,69.51,200,0,0,0,0,0,0,0,0,0,0,0
38043,Dog,Mixed Breed Small,88.31,250,0,0,0,0,0,0,0,0,0,0,0
38044,Cat,Bengal,46.22,500,0,234.44,0,58.61,0,4,0,234.44,58.61,4,1
38045,Dog,Dachshund Standard Smooth Haired,69.17,700,4,0,759.75,0,253.25,0,3,759.75,253.25,3,1
38046,Dog,Australian Labradoodle,35.38,750,0,326.98,250.36,163.49,125.18,2,2,577.34,288.67,4,2
38047,Cat,Persian,48.63,250,0,1143.65,437.52,571.825,218.76,2,2,1581.17,790.585,4,2
38048,Cat,Domestic Shorthair,32.55,250,0,411.46,294.49,137.1533333,147.245,3,2,705.95,284.3983333,5,2
38049,Dog,Miniature Schnauzer,49.63,250,0,2121.69,367.18,303.0985714,183.59,7,2,2488.87,486.6885714,9,2
38050,Dog,Mixed Breed Medium,39.82,200,0,0,0,0,0,0,0,0,0,0,0
38051,Dog,Mixed Breed Small,98,250,0,9955.44,0,2488.86,0,4,0,9955.44,2488.86,4,1
38052,Cat,Mixed Breed,47.38,250,0,0,218.75,0,218.75,0,1,218.75,218.75,1,1
38053,Cat,Domestic Shorthair,43.59,150,0,300.41,322.37,75.1025,322.37,4,1,622.78,397.4725,5,2
38054,Dog,Mixed Breed Small,38.32,200,1,0,0,0,0,0,0,0,0,0,0
38055,Dog,Shih Tzu,45.75,700,10,93.01,0,93.01,0,1,0,93.01,93.01,1,1
38056,Dog,Shih Tzu,51.14,100,1,0,0,0,0,0,0,0,0,0,0
38057,Dog,Mixed Breed Large,103.21,250,0,4669.88,10009.64,2334.94,2502.41,2,4,14679.52,4837.35,6,2
38058,Dog,Boston Terrier,50.43,1000,0,0,0,0,0,0,0,0,0,0,0
38059,Dog,Golden Retriever,42.19,750,0,135,0,135,0,1,0,135,135,1,1
38060,Dog,Boston Terrier,62.59,700,4,1123.81,1036.53,561.905,345.51,2,3,2160.34,907.415,5,2
38061,Dog,Chihuahua,33.48,1000,0,0,0,0,0,0,0,0,0,0,0
38062,Dog,Mixed Breed Medium,122.52,200,0,1930.3,0,643.4333333,0,3,0,1930.3,643.4333333,3,1
38063,Dog,Mixed Breed Unknown,63.18,300,0,223.7,326.21,223.7,326.21,1,1,549.91,549.91,2,2
38064,Dog,Mixed Breed Medium,128.04,100,0,149.85,0,149.85,0,1,0,149.85,149.85,1,1
38065,Dog,Labrador Retriever,91.51,500,0,0,0,0,0,0,0,0,0,0,0
38066,Cat,Domestic Shorthair,17.06,1000,0,2831.49,0,1415.745,0,2,0,2831.49,1415.745,2,1
38067,Dog,Newfoundland,137.43,500,0,2505.13,7055.83,147.3605882,220.4946875,17,32,9560.96,367.8552757,49,2
38068,Dog,Chihuahua,32.29,500,0,1453.1,1519.6,726.55,1519.6,2,1,2972.7,2246.15,3,2
38069,Cat,Domestic Shorthair,50.69,200,0,0,1691.65,0,845.825,0,2,1691.65,845.825,2,1
38070,Dog,Shih Tzu,73.86,500,4,0,0,0,0,0,0,0,0,0,0
38071,Dog,Labrador Retriever,142.68,200,1,0,0,0,0,0,0,0,0,0,0
38072,Dog,Miniature Long Haired Dachshund,32.43,700,0,0,0,0,0,0,0,0,0,0,0
38073,Dog,Cavalier King Charles Spaniel,84.64,350,2,600.3,190.65,300.15,190.65,2,1,790.95,490.8,3,2
38074,Dog,Shih Tzu,38.6,200,0,718.14,483.37,179.535,120.8425,4,4,1201.51,300.3775,8,2
38075,Dog,Mixed Breed Medium,63.7,100,0,0,0,0,0,0,0,0,0,0,0
38076,Dog,American Pitbull Terrier,48.26,700,2,0,0,0,0,0,0,0,0,0,0
38077,Dog,Labrador Retriever,80.69,700,6,0,0,0,0,0,0,0,0,0,0
38078,Dog,Labrador Retriever,41.32,950,1,0,0,0,0,0,0,0,0,0,0
38079,Dog,Great Dane,52.84,750,0,0,0,0,0,0,0,0,0,0,0
38080,Cat,Domestic Shorthair,81.07,200,4,777.18,0,388.59,0,2,0,777.18,388.59,2,1
38081,Dog,Maltese,35.63,600,0,356.36,180.82,356.36,180.82,1,1,537.18,537.18,2,2
38082,Dog,Mixed Breed Medium,35.59,500,0,0,0,0,0,0,0,0,0,0,0
38083,Dog,Havanese,39.31,700,0,0,0,0,0,0,0,0,0,0,0
38084,Dog,Mixed Breed Small,81.98,1000,8,1535.19,1463.78,170.5766667,209.1114286,9,7,2998.97,379.6880952,16,2
38085,Dog,Mixed Breed Large,120.81,0,0,1096.97,0,274.2425,0,4,0,1096.97,274.2425,4,1
38086,Cat,Domestic Mediumhair,79.56,300,10,249.72,1541.61,124.86,770.805,2,2,1791.33,895.665,4,2
38087,Dog,Italian Greyhound,60.95,200,9,0,0,0,0,0,0,0,0,0,0
38088,Cat,Domestic Shorthair,45.75,500,1,0,0,0,0,0,0,0,0,0,0
38089,Dog,American Pitbull Terrier,79.59,600,1,1717,995.08,190.7777778,124.385,9,8,2712.08,315.1627778,17,2
38090,Dog,Doberman Pinscher,193.67,750,5,896.97,0,224.2425,0,4,0,896.97,224.2425,4,1
38091,Dog,Mixed Breed Large,39.84,580,0,0,187.99,0,93.995,0,2,187.99,93.995,2,1
38092,Cat,Mixed Breed,27.21,1000,0,0,454.01,0,151.3366667,0,3,454.01,151.3366667,3,1
38093,Dog,Pomeranian,74.49,750,6,0,0,0,0,0,0,0,0,0,0
38094,Dog,Shetland Sheepdog,73.76,250,0,0,0,0,0,0,0,0,0,0,0
38095,Dog,Goldendoodle,34.65,700,0,0,0,0,0,0,0,0,0,0,0
38096,Dog,Golden Retriever,70.37,200,1,515.96,0,257.98,0,2,0,515.96,257.98,2,1
38097,Cat,Somali,37.37,700,0,0,0,0,0,0,0,0,0,0,0
38098,Dog,Labradoodle,63.33,200,0,0,0,0,0,0,0,0,0,0,0
38099,Dog,Miniature Long Haired Dachshund,28.67,700,0,0,0,0,0,0,0,0,0,0,0
38100,Dog,Siberian Husky,43.74,1000,0,175.04,207.6,175.04,103.8,1,2,382.64,278.84,3,2
38101,Dog,Mixed Breed Medium,54.16,500,0,0,0,0,0,0,0,0,0,0,0
38102,Dog,Poodle Toy,42.29,500,0,911.54,243.18,227.885,243.18,4,1,1154.72,471.065,5,2
38103,Dog,Mixed Breed Large,44.53,500,0,1211.04,0,1211.04,0,1,0,1211.04,1211.04,1,1
38104,Dog,Mixed Breed Medium,63.28,500,1,0,0,0,0,0,0,0,0,0,0
38105,Cat,Mixed Breed,48.71,200,5,0,0,0,0,0,0,0,0,0,0
38106,Dog,Mixed Breed Large,37.53,700,0,0,576.98,0,576.98,0,1,576.98,576.98,1,1
38107,Dog,Mixed Breed Medium,74.88,500,0,134.02,0,134.02,0,1,0,134.02,134.02,1,1
38108,Dog,Golden Retriever,46.2,1000,2,0,0,0,0,0,0,0,0,0,0
38109,Dog,Gordon Setter,42.29,800,0,0,0,0,0,0,0,0,0,0,0
38110,Dog,Chihuahua Short Coat ,60.19,1000,6,217.17,0,217.17,0,1,0,217.17,217.17,1,1
38111,Dog,Labrador Retriever,55.25,500,0,0,0,0,0,0,0,0,0,0,0
38112,Cat,Domestic Shorthair,30.04,200,0,0,0,0,0,0,0,0,0,0,0
38113,Dog,Miniature Long Haired Dachshund,29.99,750,0,0,0,0,0,0,0,0,0,0,0
38114,Dog,Chow Chow,105.75,200,0,0,0,0,0,0,0,0,0,0,0
38115,Cat,Mixed Breed,30.18,200,1,0,0,0,0,0,0,0,0,0,0
38116,Dog,Mixed Breed Large,79.48,500,0,0,2034.05,0,2034.05,0,1,2034.05,2034.05,1,1
38117,Cat,Domestic Longhair,57.93,250,5,0,0,0,0,0,0,0,0,0,0
38118,Cat,Domestic Shorthair,40.85,300,0,482.35,0,482.35,0,1,0,482.35,482.35,1,1
38119,Cat,Domestic Shorthair,77.34,500,6,0,2418.3,0,2418.3,0,1,2418.3,2418.3,1,1
38120,Dog,Labrador Retriever,84.98,500,0,0,0,0,0,0,0,0,0,0,0
38121,Dog,Mixed Breed Large,42.32,1000,0,0,0,0,0,0,0,0,0,0,0
38122,Dog,Mixed Breed Medium,46.71,1000,2,384.45,0,128.15,0,3,0,384.45,128.15,3,1
38123,Dog,Shih Tzu,26.75,500,0,0,0,0,0,0,0,0,0,0,0
38124,Dog,Mixed Breed Large,96.16,300,0,438.09,121.15,109.5225,121.15,4,1,559.24,230.6725,5,2
38125,Dog,Maltese,155.29,200,0,5472.42,1543.12,364.828,514.3733333,15,3,7015.54,879.2013333,18,2
38126,Cat,Domestic Shorthair,52.1,250,3,0,0,0,0,0,0,0,0,0,0
38127,Dog,Boston Terrier,29.77,500,0,562.07,0,187.3566667,0,3,0,562.07,187.3566667,3,1
38128,Dog,Rottweiler,87.75,1000,3,4341.82,0,434.182,0,10,0,4341.82,434.182,10,1
38129,Dog,Labrador Retriever,45.03,1000,0,0,0,0,0,0,0,0,0,0,0
38130,Dog,English Bulldog,93.5,500,0,0,1016.8,0,203.36,0,5,1016.8,203.36,5,1
38131,Dog,Mixed Breed Unknown,154.65,0,4,0,489.91,0,244.955,0,2,489.91,244.955,2,1
38132,Dog,Siberian Husky,107.15,100,0,0,5576.83,0,796.69,0,7,5576.83,796.69,7,1
38133,Dog,Pharaoh Hound,59.4,700,2,0,0,0,0,0,0,0,0,0,0
38134,Dog,Boxer,83.72,250,0,9230.73,5118.25,542.9841176,568.6944444,17,9,14348.98,1111.678562,26,2
38135,Dog,Bullmastiff,137.73,200,0,195.83,162.13,195.83,162.13,1,1,357.96,357.96,2,2
38136,Dog,Mixed Breed Medium,72.98,500,0,113,0,113,0,1,0,113,113,1,1
38137,Dog,Coton de Tulear,59.44,300,0,990.97,96.9,495.485,96.9,2,1,1087.87,592.385,3,2
38138,Dog,Pembroke Welsh Corgi,58.29,250,0,0,490.21,0,245.105,0,2,490.21,245.105,2,1
38139,Dog,Yorkshire Terrier,62.16,250,2,0,1720.11,0,1720.11,0,1,1720.11,1720.11,1,1
38140,Dog,Shar Pei,57.09,200,0,0,0,0,0,0,0,0,0,0,0
38141,Dog,Bernese Mountain Dog,59.99,500,0,0,0,0,0,0,0,0,0,0,0
38142,Dog,Miniature Schnauzer,98.97,750,2,0,0,0,0,0,0,0,0,0,0
38143,Dog,Labradoodle,75.01,200,0,205,0,205,0,1,0,205,205,1,1
38144,Dog,Labrador Retriever,112.26,100,0,6950.56,3415.03,1158.426667,1707.515,6,2,10365.59,2865.941667,8,2
38145,Dog,Rottweiler,77.2,1000,0,5745.72,0,1436.43,0,4,0,5745.72,1436.43,4,1
38146,Dog,Mixed Breed Small,47.92,300,1,0,0,0,0,0,0,0,0,0,0
38147,Dog,Bernedoodle,67.72,400,0,625.32,0,208.44,0,3,0,625.32,208.44,3,1
38148,Cat,Mixed Breed,19.61,700,0,0,0,0,0,0,0,0,0,0,0
38149,Dog,Giant Schnauzer,64.94,200,1,0,0,0,0,0,0,0,0,0,0
38150,Dog,Goldendoodle,40.01,250,0,1613.21,243.74,146.6554545,121.87,11,2,1856.95,268.5254545,13,2
38151,Dog,Goldendoodle,33.77,250,0,6091.96,507.54,761.495,169.18,8,3,6599.5,930.675,11,2
38152,Cat,Mixed Breed,31.23,500,1,0,0,0,0,0,0,0,0,0,0
38153,Dog,Pyrenean Mountain Dog Great Pyrenees ,131.35,200,6,8534.3,0,2844.766667,0,3,0,8534.3,2844.766667,3,1
38154,Dog,Australian Labradoodle,37.57,200,0,0,624.25,0,208.0833333,0,3,624.25,208.0833333,3,1
38155,Dog,Golden Retriever,81.98,200,0,0,0,0,0,0,0,0,0,0,0
38156,Dog,Havanese,78.95,500,0,3070.94,0,767.735,0,4,0,3070.94,767.735,4,1
38157,Dog,Chihuahua Short Coat ,26.54,700,0,0,898.09,0,449.045,0,2,898.09,449.045,2,1
38158,Dog,Mixed Breed Small,32.52,1000,2,0,0,0,0,0,0,0,0,0,0
38159,Dog,Terrier,85.42,200,0,0,0,0,0,0,0,0,0,0,0
38160,Dog,Mixed Breed Medium,39.81,200,1,0,191.81,0,191.81,0,1,191.81,191.81,1,1
38161,Dog,Mixed Breed Medium,64.8,250,0,254.05,0,254.05,0,1,0,254.05,254.05,1,1
38162,Dog,Australian Labradoodle,27.58,500,0,0,3569.73,0,148.73875,0,24,3569.73,148.73875,24,1
38163,Dog,Pembroke Welsh Corgi,64.37,250,0,0,0,0,0,0,0,0,0,0,0
38164,Dog,Miniature Goldendoodle,33.46,1000,2,0,0,0,0,0,0,0,0,0,0
38165,Dog,Mixed Breed Small,19,1000,0,449.48,82.09,224.74,82.09,2,1,531.57,306.83,3,2
38166,Dog,Mixed Breed Giant,56.58,700,0,0,0,0,0,0,0,0,0,0,0
38167,Cat,Domestic Shorthair,27.75,1000,0,0,0,0,0,0,0,0,0,0,0
38168,Dog,Sheepadoodle,29.52,1000,0,0,1207.61,0,603.805,0,2,1207.61,603.805,2,1
38169,Dog,Cocker Spaniel,103.67,250,0,3986.03,0,1328.676667,0,3,0,3986.03,1328.676667,3,1
38170,Dog,Mixed Breed Medium,19.48,1000,0,0,209.28,0,209.28,0,1,209.28,209.28,1,1
38171,Dog,Yorkshire Terrier,72.77,250,0,1672,0,557.3333333,0,3,0,1672,557.3333333,3,1
38172,Dog,Mixed Breed Medium,47.24,250,0,238.44,333.33,238.44,333.33,1,1,571.77,571.77,2,2
38173,Dog,Mixed Breed Small,41.26,500,3,0,0,0,0,0,0,0,0,0,0
38174,Dog,American Pitbull Terrier,169.92,700,6,0,0,0,0,0,0,0,0,0,0
38175,Dog,Yorkshire Terrier,33.02,700,0,1316.8,0,329.2,0,4,0,1316.8,329.2,4,1
38176,Dog,Mixed Breed Giant,89.93,1000,0,0,0,0,0,0,0,0,0,0,0
38177,Dog,Maltese,58.84,250,0,0,0,0,0,0,0,0,0,0,0
38178,Dog,Miniature Goldendoodle,57.35,200,0,0,0,0,0,0,0,0,0,0,0
38179,Dog,Bichon Frise,25.06,500,8,0,0,0,0,0,0,0,0,0,0
38180,Dog,English Bulldog,89.15,500,0,0,1277,0,425.6666667,0,3,1277,425.6666667,3,1
38181,Dog,Maltese,32.14,500,0,1585.79,680.7,158.579,97.24285714,10,7,2266.49,255.8218571,17,2
38182,Dog,Labradoodle,58.35,250,0,4539.7,0,907.94,0,5,0,4539.7,907.94,5,1
38183,Dog,Mixed Breed Small,72.69,500,6,2201.13,0,2201.13,0,1,0,2201.13,2201.13,1,1
38184,Dog,Soft Coated Wheaten Terrier,88.81,1000,8,14382.61,22350.68,1106.354615,2031.88,13,11,36733.29,3138.234615,24,2
38185,Dog,Chihuahua,96.98,100,0,300.75,0,300.75,0,1,0,300.75,300.75,1,1
38186,Dog,Australian Labradoodle,47.79,200,0,91.86,0,91.86,0,1,0,91.86,91.86,1,1
38187,Dog,Mixed Breed Medium,73.04,250,1,0,0,0,0,0,0,0,0,0,0
38188,Dog,Labradoodle,23.07,1000,0,0,0,0,0,0,0,0,0,0,0
38189,Dog,Shih Tzu,40.01,200,0,0,681.45,0,681.45,0,1,681.45,681.45,1,1
38190,Dog,Mixed Breed Large,150.6,200,0,7781.88,2634.92,1111.697143,376.4171429,7,7,10416.8,1488.114286,14,2
38191,Dog,Goldendoodle,74.09,500,0,804.45,0,201.1125,0,4,0,804.45,201.1125,4,1
38192,Dog,German Shepherd,100.56,500,4,0,1339.68,0,223.28,0,6,1339.68,223.28,6,1
38193,Dog,Cesky Terrier,80.26,550,2,0,0,0,0,0,0,0,0,0,0
38194,Dog,American Pitbull Terrier,54.99,1000,1,133.85,0,133.85,0,1,0,133.85,133.85,1,1
38195,Dog,Mixed Breed Medium,63.56,200,0,1490.11,0,165.5677778,0,9,0,1490.11,165.5677778,9,1
38196,Dog,Poodle Miniature,41.76,200,0,0,0,0,0,0,0,0,0,0,0
38197,Dog,Mixed Breed Small,33.2,250,0,25.06,0,25.06,0,1,0,25.06,25.06,1,1
38198,Dog,Mixed Breed Medium,73.69,700,4,0,0,0,0,0,0,0,0,0,0
38199,Dog,German Shepherd,70.86,1000,4,710.2,0,710.2,0,1,0,710.2,710.2,1,1
38200,Dog,Pembroke Welsh Corgi,65.7,300,0,0,0,0,0,0,0,0,0,0,0
38201,Dog,Mixed Breed Medium,33.14,700,0,0,0,0,0,0,0,0,0,0,0
38202,Dog,Bullmastiff,116.32,700,0,0,0,0,0,0,0,0,0,0,0
38203,Dog,Mixed Breed Medium,106.65,100,3,10742.33,5271.54,429.6932,439.295,25,12,16013.87,868.9882,37,2
38204,Dog,Mixed Breed Medium,52.32,250,0,0,0,0,0,0,0,0,0,0,0
38205,Dog,Goldendoodle,28.97,700,0,596.66,772.84,596.66,386.42,1,2,1369.5,983.08,3,2
38206,Dog,Maltipoo,41.38,250,1,0,0,0,0,0,0,0,0,0,0
38207,Dog,Frenchton,31.12,700,0,0,0,0,0,0,0,0,0,0,0
38208,Dog,Cavalier King Charles Spaniel,98.55,200,3,0,0,0,0,0,0,0,0,0,0
38209,Dog,Bernedoodle,78.41,250,0,833.16,303.16,277.72,303.16,3,1,1136.32,580.88,4,2
38210,Cat,Domestic Shorthair,55.45,250,6,0,0,0,0,0,0,0,0,0,0
38211,Cat,Mixed Breed,23.72,1000,0,366.19,0,183.095,0,2,0,366.19,183.095,2,1
38212,Dog,Pointer,69.81,1000,1,0,0,0,0,0,0,0,0,0,0
38213,Dog,Boxer,49.54,500,0,0,0,0,0,0,0,0,0,0,0
38214,Dog,Pointer,47.67,750,0,195.14,0,195.14,0,1,0,195.14,195.14,1,1
38215,Cat,Domestic Shorthair,26.85,1000,0,798.72,0,399.36,0,2,0,798.72,399.36,2,1
38216,Dog,Mixed Breed Medium,107.93,250,0,149.9,0,74.95,0,2,0,149.9,74.95,2,1
38217,Dog,Boston Terrier,63.5,200,0,751.6,0,751.6,0,1,0,751.6,751.6,1,1
38218,Dog,French Bulldog,64.19,750,0,4677.31,0,2338.655,0,2,0,4677.31,2338.655,2,1
38219,Dog,Goldendoodle,145.64,250,6,8775.97,0,2193.9925,0,4,0,8775.97,2193.9925,4,1
38220,Dog,Shih Tzu,47.29,250,3,0,0,0,0,0,0,0,0,0,0
38221,Dog,French Bulldog,140.93,1000,9,0,0,0,0,0,0,0,0,0,0
38222,Dog,Rhodesian Ridgeback,52.4,495,1,0,0,0,0,0,0,0,0,0,0
38223,Dog,Pembroke Welsh Corgi,63.77,250,0,0,0,0,0,0,0,0,0,0,0
38224,Cat,Domestic Shorthair,37.71,500,4,926,0,926,0,1,0,926,926,1,1
38225,Cat,Domestic Shorthair,17.27,1000,2,426.92,0,426.92,0,1,0,426.92,426.92,1,1
38226,Dog,Yorkshire Terrier,89.4,250,3,1824.85,993.98,165.8954545,141.9971429,11,7,2818.83,307.8925974,18,2
38227,Dog,German Shepherd,112.9,250,0,0,0,0,0,0,0,0,0,0,0
38228,Dog,Goldendoodle,21.85,1000,0,0,2115.92,0,423.184,0,5,2115.92,423.184,5,1
38229,Dog,Australian Shepherd,32.12,1000,0,0,0,0,0,0,0,0,0,0,0
38230,Dog,Australian Shepherd,32.14,500,0,1644.08,1583.4,126.4676923,395.85,13,4,3227.48,522.3176923,17,2
38231,Dog,Poodle Standard,56.32,800,0,0,0,0,0,0,0,0,0,0,0
38232,Dog,Mixed Breed Medium,98.76,250,0,1094.22,0,273.555,0,4,0,1094.22,273.555,4,1
38233,Dog,English Bulldog,81.43,500,0,218,18937.28,218,461.884878,1,41,19155.28,679.884878,42,2
38234,Cat,Mixed Breed,35.39,200,0,0,0,0,0,0,0,0,0,0,0
38235,Dog,Siberian Husky,84.25,250,2,0,0,0,0,0,0,0,0,0,0
38236,Dog,Boxer,62.18,700,0,306.55,0,306.55,0,1,0,306.55,306.55,1,1
38237,Dog,Mixed Breed Large,114.95,250,0,2745.11,8172.69,183.0073333,302.6922222,15,27,10917.8,485.6995556,42,2
38238,Cat,Domestic Longhair,71.63,300,9,0,0,0,0,0,0,0,0,0,0
38239,Dog,Chihuahua Short Coat ,28.87,1000,2,0,0,0,0,0,0,0,0,0,0
38240,Dog,Mixed Breed Unknown,51.98,300,1,0,660.35,0,660.35,0,1,660.35,660.35,1,1
38241,Dog,Chihuahua,93.66,75,5,526.29,931.02,131.5725,310.34,4,3,1457.31,441.9125,7,2
38242,Dog,Pug,103.57,500,0,0,0,0,0,0,0,0,0,0,0
38243,Dog,Cavapoo,53.75,200,0,1567.63,178.73,313.526,178.73,5,1,1746.36,492.256,6,2
38244,Dog,Mixed Breed Unknown,62.23,500,0,0,12467.65,0,1781.092857,0,7,12467.65,1781.092857,7,1
38245,Dog,Mixed Breed Large,76.53,750,0,267.3,200.1,89.1,100.05,3,2,467.4,189.15,5,2
38246,Cat,Domestic Shorthair,66.54,0,0,0,352.37,0,176.185,0,2,352.37,176.185,2,1
38247,Dog,Jack Russell Terrier,36.03,1000,0,592.83,0,296.415,0,2,0,592.83,296.415,2,1
38248,Dog,Cardigan Welsh Corgi,75.55,500,0,179.24,1092.11,89.62,364.0366667,2,3,1271.35,453.6566667,5,2
38249,Dog,French Bulldog,89.63,1000,0,5149.66,682.1,1029.932,341.05,5,2,5831.76,1370.982,7,2
38250,Dog,Mixed Breed Small,69.82,200,0,0,0,0,0,0,0,0,0,0,0
38251,Dog,Mixed Breed Medium,51.33,1000,10,0,0,0,0,0,0,0,0,0,0
38252,Dog,Cockapoo,65.06,100,6,222.28,2407.95,222.28,218.9045455,1,11,2630.23,441.1845455,12,2
